Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0,MBP
12:41:20.742,1.623957,12:41:20.742,37.282953,12:41:20.742,0.003297,64
12:41:20.743,1.539537,12:41:20.743,37.367373,12:41:20.743,0.002969,64
12:41:20.744,1.488885,12:41:20.744,37.350489,12:41:20.744,0.003626,64
12:41:20.745,1.573305,12:41:20.745,37.266069,12:41:20.745,0.002969,64
12:41:20.746,1.556421,12:41:20.746,37.282953,12:41:20.746,0.003297,64
12:41:20.747,1.505769,12:41:20.747,37.266069,12:41:20.747,0.003297,64
12:41:20.748,1.488885,12:41:20.748,37.266069,12:41:20.748,0.00264,64
12:41:20.749,1.556421,12:41:20.749,37.215417,12:41:20.749,0.003955,64
12:41:20.750,1.539537,12:41:20.750,37.164765,12:41:20.750,0.00264,64
12:41:20.751,1.438233,12:41:20.751,37.282953,12:41:20.751,0.001653,64
12:41:20.752,1.488885,12:41:20.752,37.299837,12:41:20.752,0.003297,64
12:41:20.753,1.573305,12:41:20.753,37.232301,12:41:20.753,0.001325,64
12:41:20.754,1.556421,12:41:20.754,37.198533,12:41:20.754,0.00264,64
12:41:20.755,1.505769,12:41:20.755,37.367373,12:41:20.755,0.001325,64
12:41:20.756,1.522653,12:41:20.756,37.249185,12:41:20.756,0.002969,64
12:41:20.757,1.539537,12:41:20.757,37.198533,12:41:20.757,0.001982,64
12:41:20.758,1.657725,12:41:20.758,37.164765,12:41:20.758,0.003297,64
12:41:20.759,1.573305,12:41:20.759,37.164765,12:41:20.759,0.001653,64
12:41:20.760,1.522653,12:41:20.760,37.198533,12:41:20.760,0.003626,64
12:41:20.761,1.573305,12:41:20.761,37.147881,12:41:20.761,0.002969,64
12:41:20.762,1.556421,12:41:20.762,37.130997,12:41:20.762,0.002311,64
12:41:20.763,1.556421,12:41:20.763,37.063461,12:41:20.763,0.002969,64
12:41:20.764,1.488885,12:41:20.764,37.181649,12:41:20.764,0.002969,64
12:41:20.765,1.539537,12:41:20.765,37.063461,12:41:20.765,0.003626,64
12:41:20.766,1.607073,12:41:20.766,37.097229,12:41:20.766,0.003626,64
12:41:20.767,1.556421,12:41:20.767,37.147881,12:41:20.767,0.002969,64
12:41:20.768,1.505769,12:41:20.768,37.130997,12:41:20.768,0.002969,64
12:41:20.769,1.590189,12:41:20.769,37.029693,12:41:20.769,0.002969,64
12:41:20.770,1.539537,12:41:20.770,37.046577,12:41:20.770,0.002969,64
12:41:20.771,1.522653,12:41:20.771,37.080345,12:41:20.771,0.002969,64
12:41:20.772,1.488885,12:41:20.772,37.164765,12:41:20.772,0.003297,64
12:41:20.773,1.573305,12:41:20.773,37.029693,12:41:20.773,0.003297,64
12:41:20.774,1.640841,12:41:20.774,37.046577,12:41:20.774,0.003955,64
12:41:20.775,1.623957,12:41:20.775,37.130997,12:41:20.775,0.003297,64
12:41:20.776,1.573305,12:41:20.776,37.114113,12:41:20.776,0.00264,64
12:41:20.777,1.674609,12:41:20.777,36.979041,12:41:20.777,0.002311,64
12:41:20.778,1.640841,12:41:20.778,36.945273,12:41:20.778,0.001982,64
12:41:20.779,1.623957,12:41:20.779,37.012809,12:41:20.779,0.002969,64
12:41:20.780,1.674609,12:41:20.780,37.114113,12:41:20.780,0.002969,64
12:41:20.781,1.657725,12:41:20.781,36.979041,12:41:20.781,0.003297,64
12:41:20.782,1.742145,12:41:20.782,36.979041,12:41:20.782,0.001325,64
12:41:20.783,1.607073,12:41:20.783,36.945273,12:41:20.783,0.003955,64
12:41:20.784,1.640841,12:41:20.784,36.995925,12:41:20.784,0.001982,64
12:41:20.785,1.640841,12:41:20.785,36.928389,12:41:20.785,0.002969,64
12:41:20.786,1.674609,12:41:20.786,36.860853,12:41:20.786,0.003626,64
12:41:20.787,1.640841,12:41:20.787,36.894621,12:41:20.787,0.002311,64
12:41:20.788,1.590189,12:41:20.788,36.928389,12:41:20.788,0.00264,64
12:41:20.789,1.607073,12:41:20.789,36.843969,12:41:20.789,0.002969,64
12:41:20.790,1.674609,12:41:20.790,36.827085,12:41:20.790,0.001653,64
12:41:20.791,1.640841,12:41:20.791,36.860853,12:41:20.791,0.00264,64
12:41:20.792,1.607073,12:41:20.792,36.860853,12:41:20.792,0.002969,64
12:41:20.793,1.607073,12:41:20.793,36.860853,12:41:20.793,0.00264,64
12:41:20.794,1.657725,12:41:20.794,36.810201,12:41:20.794,0.002969,64
12:41:20.795,1.708377,12:41:20.795,36.776433,12:41:20.795,0.001325,64
12:41:20.796,1.657725,12:41:20.796,36.877737,12:41:20.796,0.004284,64
12:41:20.797,1.674609,12:41:20.797,36.877737,12:41:20.797,0.002311,64
12:41:20.798,1.725261,12:41:20.798,36.793317,12:41:20.798,0.003297,64
12:41:20.799,1.674609,12:41:20.799,36.827085,12:41:20.799,0.004284,64
12:41:20.800,1.640841,12:41:20.800,36.860853,12:41:20.800,0.002311,64
12:41:20.801,1.691493,12:41:20.801,36.793317,12:41:20.801,0.00264,64
12:41:20.802,1.674609,12:41:20.802,36.742665,12:41:20.802,0.002969,64
12:41:20.803,1.640841,12:41:20.803,36.843969,12:41:20.803,0.003626,64
12:41:20.804,1.640841,12:41:20.804,36.877737,12:41:20.804,0.002969,64
12:41:20.805,1.674609,12:41:20.805,36.776433,12:41:20.805,0.001982,64
12:41:20.806,1.691493,12:41:20.806,36.692013,12:41:20.806,0.003297,64
12:41:20.807,1.607073,12:41:20.807,36.658245,12:41:20.807,0.003955,64
12:41:20.808,1.573305,12:41:20.808,36.742665,12:41:20.808,0.001653,64
12:41:20.809,1.674609,12:41:20.809,36.675129,12:41:20.809,0.002311,64
12:41:20.810,1.657725,12:41:20.810,36.658245,12:41:20.810,0.002311,64
12:41:20.811,1.640841,12:41:20.811,36.658245,12:41:20.811,0.003297,64
12:41:20.812,1.590189,12:41:20.812,36.759549,12:41:20.812,0.00264,64
12:41:20.813,1.674609,12:41:20.813,36.692013,12:41:20.813,0.003626,64
12:41:20.814,1.674609,12:41:20.814,36.692013,12:41:20.814,0.003297,64
12:41:20.815,1.742145,12:41:20.815,36.708897,12:41:20.815,0.001325,64
12:41:20.816,1.674609,12:41:20.816,36.725781,12:41:20.816,0.004284,64
12:41:20.817,1.691493,12:41:20.817,36.607593,12:41:20.817,0.003626,64
12:41:20.818,1.775913,12:41:20.818,36.675129,12:41:20.818,0.003297,64
12:41:20.819,1.708377,12:41:20.819,36.607593,12:41:20.819,0.003955,64
12:41:20.820,1.674609,12:41:20.820,36.675129,12:41:20.820,0.004284,64
12:41:20.821,1.742145,12:41:20.821,36.590709,12:41:20.821,0.002311,64
12:41:20.822,1.725261,12:41:20.822,36.556941,12:41:20.822,0.003626,64
12:41:20.823,1.674609,12:41:20.823,36.573825,12:41:20.823,0.00527,64
12:41:20.824,1.674609,12:41:20.824,36.692013,12:41:20.824,0.003955,64
12:41:20.825,1.623957,12:41:20.825,36.540057,12:41:20.825,0.003626,64
12:41:20.826,1.725261,12:41:20.826,36.556941,12:41:20.826,0.003297,64
12:41:20.827,1.674609,12:41:20.827,36.590709,12:41:20.827,0.004284,64
12:41:20.828,1.657725,12:41:20.828,36.641361,12:41:20.828,0.001982,64
12:41:20.829,1.640841,12:41:20.829,36.540057,12:41:20.829,0.001325,64
12:41:20.830,1.657725,12:41:20.830,36.506289,12:41:20.830,0.00264,64
12:41:20.831,1.623957,12:41:20.831,36.455637,12:41:20.831,0.002311,64
12:41:20.832,1.657725,12:41:20.832,36.607593,12:41:20.832,0.001653,64
12:41:20.833,1.607073,12:41:20.833,36.590709,12:41:20.833,0.002311,64
12:41:20.834,1.674609,12:41:20.834,36.540057,12:41:20.834,0.00264,64
12:41:20.835,1.725261,12:41:20.835,36.438753,12:41:20.835,0.001325,64
12:41:20.836,1.708377,12:41:20.836,36.573825,12:41:20.836,0.001653,64
12:41:20.837,1.725261,12:41:20.837,36.472521,12:41:20.837,0.002311,64
12:41:20.838,1.691493,12:41:20.838,36.421869,12:41:20.838,0.001982,64
12:41:20.839,1.742145,12:41:20.839,36.438753,12:41:20.839,0.00264,64
12:41:20.840,1.691493,12:41:20.840,36.455637,12:41:20.840,0.00264,64
12:41:20.841,1.725261,12:41:20.841,36.472521,12:41:20.841,0.001653,64
12:41:20.842,1.742145,12:41:20.842,36.404985,12:41:20.842,0.002969,64
12:41:20.843,1.691493,12:41:20.843,36.404985,12:41:20.843,0.002311,64
12:41:20.844,1.674609,12:41:20.844,36.455637,12:41:20.844,0.003297,64
12:41:20.845,1.674609,12:41:20.845,36.455637,12:41:20.845,0.00264,64
12:41:20.846,1.691493,12:41:20.846,36.388101,12:41:20.846,0.002311,64
12:41:20.847,1.674609,12:41:20.847,36.388101,12:41:20.847,0.003297,64
12:41:20.848,1.640841,12:41:20.848,36.388101,12:41:20.848,0.004284,64
12:41:20.849,1.640841,12:41:20.849,36.371217,12:41:20.849,0.00264,64
12:41:20.850,1.623957,12:41:20.850,36.286797,12:41:20.850,0.004284,64
12:41:20.851,1.674609,12:41:20.851,36.337449,12:41:20.851,0.003626,64
12:41:20.852,1.623957,12:41:20.852,36.421869,12:41:20.852,0.004284,64
12:41:20.853,1.674609,12:41:20.853,36.253029,12:41:20.853,0.003626,64
12:41:20.854,1.674609,12:41:20.854,36.286797,12:41:20.854,0.003297,64
12:41:20.855,1.657725,12:41:20.855,36.202377,12:41:20.855,0.002969,64
12:41:20.856,1.674609,12:41:20.856,36.421869,12:41:20.856,0.000996,64
12:41:20.857,1.640841,12:41:20.857,36.320565,12:41:20.857,0.003626,64
12:41:20.858,1.691493,12:41:20.858,36.219261,12:41:20.858,0.003626,64
12:41:20.859,1.674609,12:41:20.859,36.286797,12:41:20.859,0.003297,64
12:41:20.860,1.657725,12:41:20.860,36.354333,12:41:20.860,0.00264,64
12:41:20.861,1.657725,12:41:20.861,36.354333,12:41:20.861,0.004284,64
12:41:20.862,1.691493,12:41:20.862,36.269913,12:41:20.862,0.001325,64
12:41:20.863,1.607073,12:41:20.863,36.219261,12:41:20.863,0.003626,64
12:41:20.864,1.640841,12:41:20.864,36.388101,12:41:20.864,0.004941,64
12:41:20.865,1.607073,12:41:20.865,36.269913,12:41:20.865,0.00264,64
12:41:20.866,1.674609,12:41:20.866,36.219261,12:41:20.866,0.003955,64
12:41:20.867,1.674609,12:41:20.867,36.219261,12:41:20.867,0.00264,64
12:41:20.868,1.573305,12:41:20.868,36.185493,12:41:20.868,0.003297,64
12:41:20.869,1.623957,12:41:20.869,36.151725,12:41:20.869,0.00264,64
12:41:20.870,1.590189,12:41:20.870,36.202377,12:41:20.870,0.002969,64
12:41:20.871,1.590189,12:41:20.871,36.151725,12:41:20.871,0.002311,64
12:41:20.872,1.573305,12:41:20.872,36.202377,12:41:20.872,0.001982,64
12:41:20.873,1.607073,12:41:20.873,36.236145,12:41:20.873,0.001982,64
12:41:20.874,1.623957,12:41:20.874,36.151725,12:41:20.874,0.002969,64
12:41:20.875,1.691493,12:41:20.875,36.269913,12:41:20.875,0.002311,64
12:41:20.876,1.708377,12:41:20.876,36.236145,12:41:20.876,0.003626,64
12:41:20.877,1.708377,12:41:20.877,36.219261,12:41:20.877,0.002311,64
12:41:20.878,1.674609,12:41:20.878,36.151725,12:41:20.878,0.002969,64
12:41:20.879,1.691493,12:41:20.879,36.236145,12:41:20.879,0.002311,64
12:41:20.880,1.674609,12:41:20.880,36.236145,12:41:20.880,0.002969,64
12:41:20.881,1.657725,12:41:20.881,36.185493,12:41:20.881,0.00264,64
12:41:20.882,1.725261,12:41:20.882,36.117957,12:41:20.882,0.003297,64
12:41:20.883,1.742145,12:41:20.883,36.016653,12:41:20.883,0.002311,64
12:41:20.884,1.674609,12:41:20.884,36.134841,12:41:20.884,0.002311,64
12:41:20.885,1.657725,12:41:20.885,36.219261,12:41:20.885,0.002969,64
12:41:20.886,1.725261,12:41:20.886,36.134841,12:41:20.886,0.002311,64
12:41:20.887,1.657725,12:41:20.887,35.966001,12:41:20.887,0.003626,64
12:41:20.888,1.607073,12:41:20.888,36.134841,12:41:20.888,0.00264,64
12:41:20.889,1.691493,12:41:20.889,36.067305,12:41:20.889,0.003297,64
12:41:20.890,1.640841,12:41:20.890,36.084189,12:41:20.890,0.003626,64
12:41:20.891,1.742145,12:41:20.891,35.966001,12:41:20.891,0.004612,64
12:41:20.892,1.708377,12:41:20.892,36.033537,12:41:20.892,0.002969,64
12:41:20.893,1.623957,12:41:20.893,36.202377,12:41:20.893,0.00264,64
12:41:20.894,1.759029,12:41:20.894,35.932233,12:41:20.894,0.004284,64
12:41:20.895,1.792797,12:41:20.895,35.966001,12:41:20.895,0.003626,64
12:41:20.896,1.775913,12:41:20.896,35.999769,12:41:20.896,0.002969,64
12:41:20.897,1.742145,12:41:20.897,36.050421,12:41:20.897,0.004941,64
12:41:20.898,1.775913,12:41:20.898,35.982885,12:41:20.898,0.003626,64
12:41:20.899,1.725261,12:41:20.899,35.915349,12:41:20.899,0.003955,64
12:41:20.900,1.775913,12:41:20.900,35.949117,12:41:20.900,0.001982,64
12:41:20.901,1.775913,12:41:20.901,36.016653,12:41:20.901,0.003626,64
12:41:20.902,1.742145,12:41:20.902,35.915349,12:41:20.902,0.003297,64
12:41:20.903,1.759029,12:41:20.903,35.915349,12:41:20.903,0.003626,64
12:41:20.904,1.759029,12:41:20.904,35.999769,12:41:20.904,0.003297,64
12:41:20.905,1.674609,12:41:20.905,35.915349,12:41:20.905,0.001982,64
12:41:20.906,1.725261,12:41:20.906,35.915349,12:41:20.906,0.001653,64
12:41:20.907,1.725261,12:41:20.907,35.949117,12:41:20.907,0.002311,64
12:41:20.908,1.691493,12:41:20.908,35.966001,12:41:20.908,0.001653,64
12:41:20.909,1.640841,12:41:20.909,36.016653,12:41:20.909,0.001653,64
12:41:20.910,1.640841,12:41:20.910,36.016653,12:41:20.910,0.001325,64
12:41:20.911,1.691493,12:41:20.911,35.915349,12:41:20.911,0.002311,64
12:41:20.912,1.691493,12:41:20.912,35.982885,12:41:20.912,0.002311,64
12:41:20.913,1.623957,12:41:20.913,35.932233,12:41:20.913,0.00264,64
12:41:20.914,1.691493,12:41:20.914,35.898465,12:41:20.914,0.002969,64
12:41:20.915,1.725261,12:41:20.915,35.847813,12:41:20.915,0.002311,64
12:41:20.916,1.775913,12:41:20.916,35.898465,12:41:20.916,0.00264,64
12:41:20.917,1.742145,12:41:20.917,35.881581,12:41:20.917,0.003626,64
12:41:20.918,1.843449,12:41:20.918,35.847813,12:41:20.918,0.004284,64
12:41:20.919,1.792797,12:41:20.919,35.814045,12:41:20.919,0.002311,64
12:41:20.920,1.742145,12:41:20.920,35.898465,12:41:20.920,0.002311,64
12:41:20.921,1.708377,12:41:20.921,35.847813,12:41:20.921,0.025984,64
12:41:20.922,1.826565,12:41:20.922,35.729625,12:41:20.922,3.231112,64
12:41:20.923,1.725261,12:41:20.923,35.780277,12:41:20.923,5.756607,64
12:41:20.924,1.725261,12:41:20.924,35.830929,12:41:20.924,5.939418,64
12:41:20.925,1.725261,12:41:20.925,35.830929,12:41:20.925,5.958817,64
12:41:20.926,1.725261,12:41:20.926,35.746509,12:41:20.926,5.968681,64
12:41:20.927,1.775913,12:41:20.927,35.746509,12:41:20.927,5.975257,64
12:41:20.928,1.742145,12:41:20.928,35.830929,12:41:20.928,5.973613,64
12:41:20.929,1.691493,12:41:20.929,35.797161,12:41:20.929,5.977229,64
12:41:20.930,1.708377,12:41:20.930,35.628321,12:41:20.930,5.984792,64
12:41:20.931,1.725261,12:41:20.931,35.645205,12:41:20.931,5.98808,64
12:41:20.932,1.725261,12:41:20.932,35.695857,12:41:20.932,5.987751,64
12:41:20.933,1.792797,12:41:20.933,35.678973,12:41:20.933,5.989066,64
12:41:20.934,1.927869,12:41:20.934,35.695857,12:41:20.934,5.985778,64
12:41:20.935,2.181129,12:41:20.935,35.645205,12:41:20.935,5.981175,64
12:41:20.936,2.755184,12:41:20.936,35.662089,12:41:20.936,5.98808,64
12:41:20.937,3.650036,12:41:20.937,35.678973,12:41:20.937,5.98249,64
12:41:20.938,5.473508,12:41:20.938,35.662089,12:41:20.938,5.959146,64
12:41:20.939,8.056759,12:41:20.939,35.695857,12:41:20.939,5.958159,64
12:41:20.940,10.910154,12:41:20.940,35.695857,12:41:20.940,5.948295,64
12:41:20.941,13.696013,12:41:20.941,35.763393,12:41:20.941,5.947638,64
12:41:20.942,16.566293,12:41:20.942,35.662089,12:41:20.942,5.980846,64
12:41:20.943,19.993743,12:41:20.943,35.611437,12:41:20.943,6.018329,64
12:41:20.944,23.640686,12:41:20.944,35.611437,12:41:20.944,6.019644,64
12:41:20.945,27.321397,12:41:20.945,35.729625,12:41:20.945,6.013068,64
12:41:20.946,31.356671,12:41:20.946,35.628321,12:41:20.946,6.000574,64
12:41:20.947,35.898465,12:41:20.947,35.560785,12:41:20.947,5.993012,64
12:41:20.948,40.676635,12:41:20.948,35.510133,12:41:20.948,5.986764,64
12:41:20.949,45.7756,12:41:20.949,35.628321,12:41:20.949,5.985449,64
12:41:20.950,50.790146,12:41:20.950,35.594553,12:41:20.950,5.953227,64
12:41:20.951,56.05795,12:41:20.951,35.527017,12:41:20.951,5.929554,64
12:41:20.952,61.410175,12:41:20.952,35.476365,12:41:20.952,5.941719,64
12:41:20.953,66.694863,12:41:20.953,35.611437,12:41:20.953,5.958817,64
12:41:20.954,71.304192,12:41:20.954,35.560785,12:41:20.954,5.993998,64
12:41:20.955,75.49142,12:41:20.955,35.527017,12:41:20.955,6.03444,64
12:41:20.956,78.361698,12:41:20.956,35.645205,12:41:20.956,6.027206,64
12:41:20.957,78.834449,12:41:20.957,35.543901,12:41:20.957,6.013068,64
12:41:20.958,75.136857,12:41:20.958,35.543901,12:41:20.958,5.999588,64
12:41:20.959,68.822246,12:41:20.959,35.510133,12:41:20.959,5.993012,64
12:41:20.960,61.342639,12:41:20.960,35.560785,12:41:20.960,5.995642,64
12:41:20.961,52.951296,12:41:20.961,35.594553,12:41:20.961,5.999259,64
12:41:20.962,46.518496,12:41:20.962,35.527017,12:41:20.962,5.975257,64
12:41:20.963,41.875398,12:41:20.963,35.375061,12:41:20.963,5.956515,64
12:41:20.964,36.641361,12:41:20.964,35.442597,12:41:20.964,5.961118,64
12:41:20.965,32.87623,12:41:20.965,35.628321,12:41:20.965,5.960132,64
12:41:20.966,31.643699,12:41:20.966,35.611437,12:41:20.966,5.961776,64
12:41:20.967,32.454131,12:41:20.967,35.678973,12:41:20.967,5.983805,64
12:41:20.968,34.598398,12:41:20.968,35.847813,12:41:20.968,6.007479,64
12:41:20.969,38.042732,12:41:20.969,35.932233,12:41:20.969,6.022932,64
12:41:20.970,42.027354,12:41:20.970,35.881581,12:41:20.970,6.029179,64
12:41:20.971,45.69118,12:41:20.971,35.830929,12:41:20.971,6.022932,64
12:41:20.972,48.679647,12:41:20.972,35.746509,12:41:20.972,6.014383,64
12:41:20.973,51.921373,12:41:20.973,35.881581,12:41:20.973,6.017671,64
12:41:20.974,54.707231,12:41:20.974,35.780277,12:41:20.974,6.018658,64
12:41:20.975,56.851498,12:41:20.975,35.628321,12:41:20.975,5.970653,64
12:41:20.976,58.404825,12:41:20.976,35.746509,12:41:20.976,5.954871,64
12:41:20.977,59.99192,12:41:20.977,35.814045,12:41:20.977,5.956515,64
12:41:20.978,60.650395,12:41:20.978,36.016653,12:41:20.978,5.982161,64
12:41:20.979,60.380252,12:41:20.979,36.016653,12:41:20.979,6.02359,64
12:41:20.980,59.789312,12:41:20.980,36.202377,12:41:20.980,6.027206,64
12:41:20.981,59.130836,12:41:20.981,36.472521,12:41:20.981,6.035426,64
12:41:20.982,57.712581,12:41:20.982,36.472521,12:41:20.982,6.030823,64
12:41:20.983,56.024182,12:41:20.983,36.540057,12:41:20.983,6.023261,64
12:41:20.984,54.538391,12:41:20.984,36.506289,12:41:20.984,6.017014,64
12:41:20.985,53.288976,12:41:20.985,36.421869,12:41:20.985,5.996957,64
12:41:20.986,52.242169,12:41:20.986,36.269913,12:41:20.986,5.954542,64
12:41:20.987,51.482389,12:41:20.987,36.320565,12:41:20.987,5.92791,64
12:41:20.988,50.992753,12:41:20.988,36.337449,12:41:20.988,5.919361,64
12:41:20.989,51.144709,12:41:20.989,36.421869,12:41:20.989,5.923635,64
12:41:20.990,51.600577,12:41:20.990,36.607593,12:41:20.990,5.924622,64
12:41:20.991,52.444777,12:41:20.991,36.793317,12:41:20.991,5.937116,64
12:41:20.992,53.542236,12:41:20.992,36.979041,12:41:20.992,5.992025,64
12:41:20.993,54.808535,12:41:20.993,37.48556,12:41:20.993,6.008465,64
12:41:20.994,56.344978,12:41:20.994,37.620632,12:41:20.994,6.004191,64
12:41:20.995,59.130836,12:41:20.995,37.857008,12:41:20.995,5.997286,64
12:41:20.996,62.220606,12:41:20.996,38.008964,12:41:20.996,5.994327,64
12:41:20.997,64.854509,12:41:20.997,38.16092,12:41:20.997,5.988408,64
12:41:20.998,66.593559,12:41:20.998,38.177804,12:41:20.998,5.988408,64
12:41:20.999,68.197538,12:41:20.999,37.941428,12:41:20.999,5.989724,64
12:41:21.000,69.328765,12:41:21.000,37.924544,12:41:21.000,5.995313,64
12:41:21.001,69.733981,12:41:21.001,37.890776,12:41:21.001,5.997944,64
12:41:21.002,69.548257,12:41:21.002,37.857008,12:41:21.002,5.973941,64
12:41:21.003,69.430069,12:41:21.003,37.873892,12:41:21.003,5.945665,64
12:41:21.004,69.075505,12:41:21.004,38.127152,12:41:21.004,5.950268,64
12:41:21.005,68.045582,12:41:21.005,38.58302,12:41:21.005,5.953885,64
12:41:21.006,65.9182,12:41:21.006,38.954468,12:41:21.006,5.985449,64
12:41:21.007,62.862198,12:41:21.007,39.25838,12:41:21.007,6.018,64
12:41:21.008,59.56982,12:41:21.008,39.663595,12:41:21.008,6.018658,64
12:41:21.009,56.294326,12:41:21.009,40.220767,12:41:21.009,6.012739,64
12:41:21.010,53.491584,12:41:21.010,40.710403,12:41:21.010,6.002547,64
12:41:21.011,51.246013,12:41:21.011,41.318227,12:41:21.011,5.9963,64
12:41:21.012,50.38493,12:41:21.012,42.449454,12:41:21.012,5.994327,64
12:41:21.013,50.908333,12:41:21.013,43.884593,12:41:21.013,5.959474,64
12:41:21.014,52.427893,12:41:21.014,45.032705,12:41:21.014,5.945007,64
12:41:21.015,54.622811,12:41:21.015,45.404153,12:41:21.015,5.955529,64
12:41:21.016,56.834614,12:41:21.016,45.52234,12:41:21.016,5.966379,64
12:41:21.017,59.552936,12:41:21.017,46.045744,12:41:21.017,5.991039,64
12:41:21.018,61.984231,12:41:21.018,46.78864,12:41:21.018,1.24254,64
12:41:21.019,63.182994,12:41:21.019,47.227624,12:41:21.019,1.010737,64
12:41:21.020,63.25053,12:41:21.020,47.058784,12:41:21.020,0.739806,64
12:41:21.021,62.136186,12:41:21.021,46.501612,12:41:21.021,0.479727,64
12:41:21.022,60.110108,12:41:21.022,45.437921,12:41:21.022,0.222935,64
12:41:21.023,57.982725,12:41:21.023,44.323577,12:41:21.023,-0.002621,64
12:41:21.024,56.547586,12:41:21.024,43.648217,12:41:21.024,-0.100603,64
12:41:21.025,56.074834,12:41:21.025,43.580681,12:41:21.025,-0.144991,64
12:41:21.026,56.716426,12:41:21.026,43.411842,12:41:21.026,-0.16998,64
12:41:21.027,56.90215,12:41:21.027,43.36119,12:41:21.027,-0.176556,64
12:41:21.028,57.543741,12:41:21.028,43.884593,12:41:21.028,-0.172281,64
12:41:21.029,59.434748,12:41:21.029,44.357345,12:41:21.029,-0.1588,64
12:41:21.030,60.869887,12:41:21.030,44.846981,12:41:21.030,-0.132168,64
12:41:21.031,60.07634,12:41:21.031,45.252197,12:41:21.031,-0.103562,64
12:41:21.032,57.121642,12:41:21.032,45.843136,12:41:21.032,-0.07134,64
12:41:21.033,52.394125,12:41:21.033,46.467844,12:41:21.033,-0.039447,64
12:41:21.034,47.21074,12:41:21.034,47.0419,12:41:21.034,-0.008868,64
12:41:21.035,40.879243,12:41:21.035,47.261392,12:41:21.035,0.004612,64
12:41:21.036,33.348982,12:41:21.036,47.767911,12:41:21.036,0.001982,64
12:41:21.037,28.18248,12:41:21.037,48.966675,12:41:21.037,0.004284,64
12:41:21.038,24.400466,12:41:21.038,49.608266,12:41:21.038,0.002311,64
12:41:21.039,22.104243,12:41:21.039,49.439426,12:41:21.039,0.002969,64
12:41:21.040,21.631491,12:41:21.040,49.20305,12:41:21.040,0.001982,64
12:41:21.041,22.830254,12:41:21.041,49.135515,12:41:21.041,0.003626,64
12:41:21.042,25.194014,12:41:21.042,49.067979,12:41:21.042,0.002311,64
12:41:21.043,28.165596,12:41:21.043,49.051095,12:41:21.043,0.001653,64
12:41:21.044,31.238483,12:41:21.044,49.20305,12:41:21.044,0.002311,64
12:41:21.045,33.55159,12:41:21.045,49.304354,12:41:21.045,0.000338,64
12:41:21.046,34.615282,12:41:21.046,48.983559,12:41:21.046,0.001325,64
12:41:21.047,34.936078,12:41:21.047,47.970519,12:41:21.047,0.002311,64
12:41:21.048,34.193182,12:41:21.048,47.278276,12:41:21.048,0.00264,64
12:41:21.049,32.639855,12:41:21.049,47.008132,12:41:21.049,0.00527,64
12:41:21.050,30.29298,12:41:21.050,46.805524,12:41:21.050,0.002969,64
12:41:21.051,28.081176,12:41:21.051,46.78864,12:41:21.051,0.004284,64
12:41:21.052,25.936909,12:41:21.052,47.075668,12:41:21.052,0.00527,64
12:41:21.053,23.370542,12:41:21.053,47.818563,12:41:21.053,0.003297,64
12:41:21.054,20.618451,12:41:21.054,48.409503,12:41:21.054,0.003955,64
12:41:21.055,17.562448,12:41:21.055,48.713415,12:41:21.055,0.00264,64
12:41:21.056,15.164921,12:41:21.056,48.966675,12:41:21.056,0.00264,64
12:41:21.057,13.324566,12:41:21.057,49.321238,12:41:21.057,0.002969,64
12:41:21.058,12.446598,12:41:21.058,49.490078,12:41:21.058,0.001653,64
12:41:21.059,12.277758,12:41:21.059,49.506962,12:41:21.059,0.001982,64
12:41:21.060,12.632322,12:41:21.060,49.692686,12:41:21.060,0.001982,64
12:41:21.061,14.050577,12:41:21.061,49.777106,12:41:21.061,0.004941,64
12:41:21.062,15.553253,12:41:21.062,49.726454,12:41:21.062,0.001982,64
12:41:21.063,16.363685,12:41:21.063,49.017327,12:41:21.063,0.004284,64
12:41:21.064,16.887088,12:41:21.064,48.223779,12:41:21.064,0.001653,64
12:41:21.065,17.039044,12:41:21.065,47.700375,12:41:21.065,0.002311,64
12:41:21.066,16.887088,12:41:21.066,47.430231,12:41:21.066,0.001982,64
12:41:21.067,16.414337,12:41:21.067,47.193856,12:41:21.067,0.00264,64
12:41:21.068,15.874049,12:41:21.068,47.312044,12:41:21.068,0.002969,64
12:41:21.069,15.485717,12:41:21.069,47.548419,12:41:21.069,0.003626,64
12:41:21.070,15.316877,12:41:21.070,47.936751,12:41:21.070,0.001653,64
12:41:21.071,15.046733,12:41:21.071,48.021171,12:41:21.071,0.001982,64
12:41:21.072,14.979197,12:41:21.072,48.156243,12:41:21.072,0.003297,64
12:41:21.073,15.046733,12:41:21.073,48.206895,12:41:21.073,0.002311,64
12:41:21.074,15.266225,12:41:21.074,48.426387,12:41:21.074,0.002311,64
12:41:21.075,15.890933,12:41:21.075,48.578343,12:41:21.075,0.003626,64
12:41:21.076,16.650713,12:41:21.076,48.679647,12:41:21.076,0.003626,64
12:41:21.077,17.35984,12:41:21.077,48.882255,12:41:21.077,0.002969,64
12:41:21.078,17.309188,12:41:21.078,48.865371,12:41:21.078,0.00264,64
12:41:21.079,15.097385,12:41:21.079,48.662763,12:41:21.079,0.004612,64
12:41:21.080,11.214066,12:41:21.080,48.291315,12:41:21.080,0.003626,64
12:41:21.081,7.465819,12:41:21.081,47.902983,12:41:21.081,0.000996,64
