Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0,MBP
12:33:17.499,-3.373706,12:33:17.499,45.184661,12:33:17.499,0.002311,65
12:33:17.500,-3.39059,12:33:17.500,45.353501,12:33:17.500,0.003626,65
12:33:17.501,-3.339938,12:33:17.501,45.370385,12:33:17.501,0.003297,65
12:33:17.502,-3.22175,12:33:17.502,45.387269,12:33:17.502,0.001653,65
12:33:17.503,-2.512622,12:33:17.503,45.471688,12:33:17.503,0.003297,65
12:33:17.504,-0.469659,12:33:17.504,45.724948,12:33:17.504,0.003297,65
12:33:17.505,2.299317,12:33:17.505,45.792484,12:33:17.505,0.002969,65
12:33:17.506,5.254016,12:33:17.506,45.640528,12:33:17.506,0.00264,65
12:33:17.507,8.056759,12:33:17.507,45.792484,12:33:17.507,0.003626,65
12:33:17.508,10.572474,12:33:17.508,45.758716,12:33:17.508,0.003626,65
12:33:17.509,12.615438,12:33:17.509,45.708064,12:33:17.509,0.004612,65
12:33:17.510,14.202533,12:33:17.510,45.589876,12:33:17.510,0.001982,65
12:33:17.511,15.401297,12:33:17.511,45.505456,12:33:17.511,0.002969,65
12:33:17.512,16.279265,12:33:17.512,45.505456,12:33:17.512,0.002969,65
12:33:17.513,17.005276,12:33:17.513,45.387269,12:33:17.513,0.002969,65
12:33:17.514,17.174116,12:33:17.514,45.235313,12:33:17.514,0.002969,65
12:33:17.515,16.752017,12:33:17.515,45.083357,12:33:17.515,0.002969,65
12:33:17.516,15.570137,12:33:17.516,44.695025,12:33:17.516,0.003297,65
12:33:17.517,14.236301,12:33:17.517,44.458649,12:33:17.517,0.003297,65
12:33:17.518,12.463482,12:33:17.518,44.171621,12:33:17.518,0.002311,65
12:33:17.519,10.572474,12:33:17.519,43.833941,12:33:17.519,0.001982,65
12:33:17.520,8.461975,12:33:17.520,43.513146,12:33:17.520,0.002969,65
12:33:17.521,6.385244,12:33:17.521,43.462494,12:33:17.521,0.002311,65
12:33:17.522,4.291628,12:33:17.522,43.057278,12:33:17.522,0.004941,65
12:33:17.523,2.248665,12:33:17.523,42.871554,12:33:17.523,0.003297,65
12:33:17.524,0.357657,12:33:17.524,42.719598,12:33:17.524,0.004941,65
12:33:17.525,-1.145019,12:33:17.525,42.567642,12:33:17.525,0.002311,65
12:33:17.526,-2.174942,12:33:17.526,42.483222,12:33:17.526,0.00264,65
12:33:17.527,-2.782766,12:33:17.527,42.449454,12:33:17.527,0.002311,65
12:33:17.528,-3.05291,12:33:17.528,42.618294,12:33:17.528,0.003626,65
12:33:17.529,-3.171098,12:33:17.529,42.787134,12:33:17.529,0.003626,65
12:33:17.530,-3.204866,12:33:17.530,42.820902,12:33:17.530,0.003626,65
12:33:17.531,-3.204866,12:33:17.531,43.141698,12:33:17.531,0.002311,65
12:33:17.532,-3.187982,12:33:17.532,43.411842,12:33:17.532,0.002969,65
12:33:17.533,-3.05291,12:33:17.533,43.681985,12:33:17.533,0.002311,65
12:33:17.534,-2.833418,12:33:17.534,43.681985,12:33:17.534,0.00264,65
12:33:17.535,-2.360666,12:33:17.535,43.800173,12:33:17.535,0.003297,65
12:33:17.536,-1.600886,12:33:17.536,43.833941,12:33:17.536,0.001653,65
12:33:17.537,-0.570963,12:33:17.537,43.715753,12:33:17.537,0.002969,65
12:33:17.538,0.729105,12:33:17.538,43.462494,12:33:17.538,0.00264,65
12:33:17.539,2.029173,12:33:17.539,43.209234,12:33:17.539,0.003297,65
12:33:17.540,3.312356,12:33:17.540,42.85467,12:33:17.540,0.002969,65
12:33:17.541,4.528004,12:33:17.541,42.483222,12:33:17.541,0.004941,65
12:33:17.542,5.659232,12:33:17.542,42.09489,12:33:17.542,0.001653,65
12:33:17.543,6.638503,12:33:17.543,41.67279,12:33:17.543,0.001982,65
12:33:17.544,7.617775,12:33:17.544,41.571486,12:33:17.544,0.001653,65
12:33:17.545,8.360671,12:33:17.545,41.419531,12:33:17.545,0.003297,65
12:33:17.546,9.002263,12:33:17.546,41.233807,12:33:17.546,0.003626,65
12:33:17.547,9.390595,12:33:17.547,41.301343,12:33:17.547,0.002969,65
12:33:17.548,9.491899,12:33:17.548,41.487067,12:33:17.548,0.001982,65
12:33:17.549,9.373711,12:33:17.549,41.706558,12:33:17.549,0.004284,65
12:33:17.550,9.069799,12:33:17.550,41.689674,12:33:17.550,0.00264,65
12:33:17.551,8.495743,12:33:17.551,41.959818,12:33:17.551,0.003955,65
12:33:17.552,7.803499,12:33:17.552,42.196194,12:33:17.552,0.004612,65
12:33:17.553,6.993067,12:33:17.553,42.365034,12:33:17.553,0.002969,65
12:33:17.554,6.165752,12:33:17.554,42.449454,12:33:17.554,0.003955,65
12:33:17.555,5.203364,12:33:17.555,42.43257,12:33:17.555,0.004612,65
12:33:17.556,4.139672,12:33:17.556,42.584526,12:33:17.556,0.001325,65
12:33:17.557,3.194168,12:33:17.557,42.635178,12:33:17.557,0.003297,65
12:33:17.558,2.316201,12:33:17.558,42.365034,12:33:17.558,0.004941,65
12:33:17.559,1.522653,12:33:17.559,42.246846,12:33:17.559,0.00264,65
12:33:17.560,0.813525,12:33:17.560,42.145542,12:33:17.560,0.00527,65
12:33:17.561,0.357657,12:33:17.561,42.061122,12:33:17.561,0.002969,65
12:33:17.562,0.070629,12:33:17.562,41.92605,12:33:17.562,0.003955,65
12:33:17.563,-0.131979,12:33:17.563,41.824746,12:33:17.563,0.002311,65
12:33:17.564,-0.267051,12:33:17.564,41.858514,12:33:17.564,0.00264,65
12:33:17.565,-0.216399,12:33:17.565,41.92605,12:33:17.565,0.001982,65
12:33:17.566,-0.064443,12:33:17.566,41.92605,12:33:17.566,0.002969,65
12:33:17.567,0.188817,12:33:17.567,41.942934,12:33:17.567,0.003297,65
12:33:17.568,0.526497,12:33:17.568,42.027354,12:33:17.568,0.002311,65
12:33:17.569,0.931713,12:33:17.569,42.17931,12:33:17.569,0.00264,65
12:33:17.570,1.623957,12:33:17.570,42.145542,12:33:17.570,0.004284,65
12:33:17.571,2.147361,12:33:17.571,42.246846,12:33:17.571,0.003626,65
12:33:17.572,2.7383,12:33:17.572,42.34815,12:33:17.572,0.002969,65
12:33:17.573,3.278588,12:33:17.573,42.449454,12:33:17.573,0.000667,65
12:33:17.574,3.633152,12:33:17.574,42.398802,12:33:17.574,0.002969,65
12:33:17.575,4.038368,12:33:17.575,42.415686,12:33:17.575,0.001982,65
12:33:17.576,4.224092,12:33:17.576,42.43257,12:33:17.576,0.002969,65
12:33:17.577,4.25786,12:33:17.577,42.533874,12:33:17.577,0.002311,65
12:33:17.578,4.4267,12:33:17.578,42.466338,12:33:17.578,0.003297,65
12:33:17.579,4.274744,12:33:17.579,42.500106,12:33:17.579,0.001982,65
12:33:17.580,4.240976,12:33:17.580,42.668946,12:33:17.580,0.003297,65
