Time,Voltage_1,Voltage_2,Voltage_0
16:00:48.219,4.34228,56.328094,0.001325
16:00:48.220,4.376048,56.530702,0.003297
16:00:48.221,4.25786,56.547586,0.002311
16:00:48.222,4.308512,56.598238,0.002311
16:00:48.223,4.325396,56.463166,0.001982
16:00:48.224,4.325396,56.463166,0.003955
16:00:48.225,4.34228,56.615122,0.002311
16:00:48.226,4.376048,56.547586,0.002311
16:00:48.227,4.460468,56.412514,0.00264
16:00:48.228,4.392932,56.412514,0.00264
16:00:48.229,4.291628,56.56447,0.003626
16:00:48.230,4.34228,56.581354,0.001982
16:00:48.231,4.409816,56.344978,0.001982
16:00:48.232,4.34228,56.277442,0.001653
16:00:48.233,4.325396,56.39563,0.001982
16:00:48.234,4.308512,56.39563,0.001325
16:00:48.235,4.308512,56.243674,0.002311
16:00:48.236,4.34228,56.159254,0.00264
16:00:48.237,4.34228,56.328094,0.002311
16:00:48.238,4.308512,56.361862,0.000996
16:00:48.239,4.376048,56.193022,0.002969
16:00:48.240,4.376048,56.074834,0.001653
16:00:48.241,4.325396,56.328094,0.001982
16:00:48.242,4.34228,56.378746,0.001982
16:00:48.243,4.34228,56.125486,0.001982
16:00:48.244,4.443584,56.125486,0.00264
16:00:48.245,4.4267,56.31121,0.001653
16:00:48.246,4.376048,56.260558,0.002969
16:00:48.247,4.392932,56.14237,0.001653
16:00:48.248,4.460468,56.193022,0.001325
16:00:48.249,4.392932,56.31121,0.00264
16:00:48.250,4.409816,56.31121,0.002311
16:00:48.251,4.376048,56.14237,0.001982
16:00:48.252,4.325396,56.108602,0.003626
16:00:48.253,4.359164,56.260558,0.001982
16:00:48.254,4.359164,56.074834,0.00264
16:00:48.255,4.325396,56.05795,0.001325
16:00:48.256,4.34228,55.956646,0.001325
16:00:48.257,4.291628,56.243674,0.003626
16:00:48.258,4.291628,56.159254,0.002311
16:00:48.259,4.308512,56.277442,0.00264
16:00:48.260,4.25786,56.209906,0.003626
16:00:48.261,4.240976,56.176138,0.002969
16:00:48.262,4.25786,56.074834,0.002311
16:00:48.263,4.224092,56.14237,0.00264
16:00:48.264,4.308512,56.091718,0.001982
16:00:48.265,4.325396,56.14237,0.002311
16:00:48.266,4.359164,56.091718,0.001325
16:00:48.267,4.359164,55.990414,0.00264
16:00:48.268,4.392932,55.956646,0.001653
16:00:48.269,4.359164,56.091718,0.00264
16:00:48.270,4.325396,55.990414,0.001653
16:00:48.271,4.376048,55.922878,0.001653
16:00:48.272,4.359164,55.905995,0.003626
16:00:48.273,4.34228,56.007298,0.003297
16:00:48.274,4.308512,55.990414,0.002311
16:00:48.275,4.359164,55.804691,0.003626
16:00:48.276,4.325396,55.872227,0.002311
16:00:48.277,4.34228,55.922878,0.002311
16:00:48.278,4.409816,55.939762,0.001653
16:00:48.279,4.34228,55.720271,0.002311
16:00:48.280,4.34228,55.754039,0.000996
16:00:48.281,4.359164,55.905995,0.001982
16:00:48.282,4.443584,55.905995,0.001982
16:00:48.283,4.494236,55.787807,0.00264
16:00:48.284,4.494236,55.737155,0.001325
16:00:48.285,4.4267,56.007298,0.001653
16:00:48.286,4.4267,55.922878,0.00264
16:00:48.287,4.494236,55.804691,0.002311
16:00:48.288,4.494236,55.720271,0.001982
16:00:48.289,4.460468,55.838459,0.00264
16:00:48.290,4.443584,55.889111,0.002311
16:00:48.291,4.409816,55.889111,0.002969
16:00:48.292,4.443584,55.872227,0.001982
16:00:48.293,4.359164,55.889111,0.001653
16:00:48.294,4.409816,55.838459,0.002969
16:00:48.295,4.4267,55.618967,0.002969
16:00:48.296,4.4267,55.568315,0.003955
16:00:48.297,4.376048,55.855343,0.001982
16:00:48.298,4.308512,55.787807,0.001982
16:00:48.299,4.308512,55.618967,0.002311
16:00:48.300,4.291628,55.652735,0.001982
16:00:48.301,4.325396,55.703387,0.003297
16:00:48.302,4.34228,55.720271,0.00264
16:00:48.303,4.392932,55.652735,0.002311
16:00:48.304,4.392932,55.618967,0.002311
16:00:48.305,4.392932,55.770923,0.003626
16:00:48.306,4.409816,55.737155,0.001982
16:00:48.307,4.443584,55.602083,0.002969
16:00:48.496,20.905479,67.252035,0.022039
16:00:48.497,21.006783,67.116963,0.016778
16:00:48.498,20.331423,67.252035,0.009216
16:00:48.499,19.014472,67.201383,0.00264
16:00:48.500,17.680636,66.998775,0.003955
16:00:48.501,15.924701,66.948123,0.001653
16:00:48.502,13.999925,66.644211,0.001653
16:00:48.503,12.092034,66.593559,0.001325
16:00:48.504,9.913999,66.526023,0.00264
16:00:48.505,7.685311,66.306531,0.001982
16:00:48.506,5.456624,66.00262,0.00264
16:00:48.507,3.599384,65.816896,0.000996
16:00:48.508,1.809681,65.884432,0.002969
16:00:48.509,0.307005,65.935084,0.002969
16:00:48.510,-0.925527,65.766244,0.002311
16:00:48.511,-1.769726,65.766244,0.002969
16:00:48.512,-2.411318,65.884432,0.00264
16:00:48.513,-2.79965,65.83378,0.003297
16:00:48.514,-3.002258,65.563636,0.003955
16:00:48.515,-3.086678,65.479216,0.001653
16:00:48.516,-3.086678,65.479216,0.002969
16:00:48.517,-2.951606,65.310376,0.003626
16:00:48.518,-2.512622,65.107768,0.001653
16:00:48.519,-1.70219,64.938928,0.003297
16:00:48.520,-0.402123,64.98958,0.000667
16:00:48.521,1.100553,64.90516,0.001653
16:00:48.522,2.839604,64.635017,0.003626
16:00:48.523,4.494236,64.635017,0.000996
16:00:48.524,6.098216,64.584365,0.003955
16:00:48.525,7.702195,64.618133,0.00264
16:00:48.526,9.272407,64.550597,0.001982
16:00:48.527,10.623126,64.601249,0.002311
16:00:48.528,11.872542,64.685669,0.001653
16:00:48.529,12.83493,64.601249,0.003297
16:00:48.530,13.358334,64.364873,0.00264
16:00:48.531,13.729781,64.280453,0.001653
16:00:48.532,13.780433,64.331105,0.002969
16:00:48.533,13.679129,64.263569,0.000996
16:00:48.534,13.307682,64.145381,0.003955
16:00:48.535,12.716742,64.111613,0.003297
16:00:48.536,11.940078,63.959657,0.00264
16:00:48.537,11.14653,63.925889,0.002311
16:00:48.538,9.998419,63.672629,0.001325
16:00:48.539,8.833423,63.638861,0.00264
16:00:48.540,7.617775,63.723281,0.001325
16:00:48.541,6.435896,63.740165,0.003626
16:00:48.542,5.169596,63.554441,0.00264
16:00:48.543,4.156556,63.740165,0.003297
16:00:48.544,3.278588,63.723281,0.00264
16:00:48.545,2.468157,63.892121,0.00264
16:00:48.546,1.809681,63.875237,0.003955
16:00:48.547,1.303161,63.773933,0.001982
16:00:48.548,0.914829,64.010309,0.001653
16:00:48.549,0.695337,64.060961,0.00264
16:00:48.550,0.729105,63.892121,0.001653
16:00:48.551,0.847293,63.858353,0.003955
16:00:48.552,1.151205,64.010309,0.002311
16:00:48.553,1.607073,64.010309,0.002311
16:00:48.554,2.214897,64.027193,0.001982
16:00:48.555,2.856488,63.858353,0.001325
16:00:48.556,3.599384,63.925889,0.002311
16:00:48.557,4.392932,63.841469,0.001653
16:00:48.558,5.254016,63.790817,0.003955
16:00:48.559,6.182636,63.621977,0.00264
16:00:48.560,7.094371,63.790817,0.002311
16:00:48.561,7.854151,63.824585,0.002969
16:00:48.562,8.495743,63.740165,0.003297
16:00:48.563,9.103567,63.740165,0.002311
16:00:48.564,9.424363,63.942773,0.003297
16:00:48.565,9.643855,63.976541,0.001982
16:00:48.566,9.728275,63.875237,0.001653
16:00:48.567,9.711391,63.858353,0.00264
16:00:48.568,9.610087,64.128497,0.003626
16:00:48.569,9.373711,64.196033,0.00264
16:00:48.570,9.069799,64.196033,0.004284
16:00:48.571,8.647699,64.196033,0.002311
16:00:48.572,8.141179,64.381757,0.001653
16:00:48.573,7.550239,64.381757,0.002969
16:00:48.574,6.942415,64.533713,0.002311
16:00:48.575,6.233288,64.331105,0.004284
16:00:48.576,5.507276,64.618133,0.001982
16:00:48.577,4.865684,64.550597,0.003297
16:00:48.578,4.291628,64.651901,0.002311
16:00:48.579,3.785108,64.618133,0.001653
16:00:48.580,3.396776,64.635017,0.00264
16:00:48.581,3.07598,64.685669,0.000338
16:00:48.582,2.856488,64.635017,0.001325
16:00:48.583,2.772068,64.651901,0.002311
16:00:48.584,2.772068,64.618133,0.001982
16:00:48.585,2.90714,64.685669,0.00264
16:00:48.586,3.126632,64.685669,0.001982
16:00:48.587,3.514964,64.618133,0.003297
16:00:48.588,3.852644,64.736321,0.002311
16:00:48.589,4.325396,64.837625,0.001982
16:00:48.590,4.730612,64.837625,0.002311
16:00:48.591,5.220248,64.601249,0.001325
16:00:48.592,5.693,64.753205,0.003626
16:00:48.593,6.216404,64.90516,0.001982
16:00:48.594,6.655387,64.90516,0.004284
16:00:48.595,7.094371,64.786973,0.00264
16:00:48.782,5.085176,62.034882,0.003297
16:00:48.783,5.085176,62.017999,0.002311
16:00:48.784,5.10206,61.899811,0.003297
16:00:48.785,5.068292,62.06865,0.001982
16:00:48.786,5.085176,62.034882,0.002311
16:00:48.787,5.118944,62.001115,0.002969
16:00:48.788,5.152712,61.933579,0.001982
16:00:48.789,5.118944,61.832275,0.003626
16:00:48.790,5.152712,61.950463,0.001982
16:00:48.791,5.152712,61.950463,0.001982
16:00:48.792,5.135828,61.798507,0.002311
16:00:48.793,5.10206,61.866043,0.002311
16:00:48.794,5.118944,61.849159,0.003297
16:00:48.795,5.051408,61.832275,0.000996
16:00:48.796,5.152712,61.680319,0.000996
16:00:48.797,5.169596,61.764739,0.001982
16:00:48.798,5.152712,61.781623,0.001653
16:00:48.799,5.18648,61.747855,0.003626
16:00:48.800,5.203364,61.545247,0.001653
16:00:48.801,5.118944,61.663435,0.002969
16:00:48.802,5.254016,61.612783,0.00264
16:00:48.803,5.220248,61.528363,0.001982
16:00:48.804,5.203364,61.494595,0.002311
16:00:48.805,5.220248,61.562131,0.002311
16:00:48.806,5.254016,61.629667,0.004612
16:00:48.807,5.237132,61.579015,0.003297
16:00:48.808,5.18648,61.460827,0.001982
16:00:48.809,5.152712,61.579015,0.002969
16:00:48.810,5.169596,61.410175,0.002969
16:00:48.811,5.135828,61.460827,0.002969
16:00:48.812,5.085176,61.325755,0.002311
16:00:48.813,5.10206,61.291987,0.001653
16:00:48.814,5.085176,61.477711,0.002969
16:00:48.815,5.000756,61.410175,0.00264
16:00:48.816,5.034524,61.275103,0.004941
16:00:48.817,5.034524,61.410175,0.002311
16:00:48.818,5.01764,61.443943,0.003297
16:00:48.819,5.000756,61.359523,0.00264
16:00:48.820,4.966988,61.190683,0.001982
16:00:48.821,4.950104,61.106263,0.00264
16:00:48.822,4.950104,61.359523,0.001982
16:00:48.823,5.01764,61.291987,0.002311
16:00:48.824,5.034524,61.241335,0.001982
16:00:48.825,5.068292,61.190683,0.003955
16:00:48.826,5.051408,61.393291,0.001653
16:00:48.827,5.034524,61.241335,0.001653
16:00:48.828,5.135828,61.089379,0.00264
16:00:48.829,5.068292,61.021843,0.000996
16:00:48.830,5.051408,61.207567,0.002311
16:00:48.831,5.000756,61.241335,0.00264
16:00:48.832,5.000756,60.988075,0.00264
16:00:48.833,4.983872,60.971191,0.003955
16:00:48.834,4.950104,61.089379,0.00264
16:00:48.835,5.000756,61.089379,0.003297
16:00:48.836,5.01764,60.886771,0.00264
16:00:48.837,4.983872,60.988075,0.001325
16:00:48.838,4.950104,61.004959,0.002969
16:00:48.839,4.966988,60.971191,0.002311
16:00:48.840,4.966988,60.920539,0.002969
16:00:48.841,4.93322,60.869887,0.003955
16:00:48.842,4.916336,60.937423,0.002311
16:00:48.843,4.899452,60.988075,0.002311
16:00:48.844,4.983872,60.836119,0.001982
16:00:48.845,4.93322,60.836119,0.001653
16:00:48.846,5.000756,61.004959,0.00264
16:00:48.847,4.983872,61.072495,0.001653
16:00:48.848,5.068292,60.836119,0.001982
16:00:48.849,5.135828,60.836119,0.001653
16:00:48.850,5.000756,60.886771,0.004612
16:00:48.851,5.01764,60.954307,0.001325
16:00:48.852,5.051408,60.853003,0.00264
16:00:48.853,5.000756,60.751699,0.002311
16:00:48.854,5.000756,60.869887,0.000338
16:00:48.855,4.966988,60.853003,0.002311
16:00:48.856,5.000756,60.785467,0.003297
16:00:48.857,5.034524,60.701047,0.004284
16:00:48.858,4.983872,60.785467,0.003626
16:00:48.859,4.983872,60.869887,0.001653
16:00:48.860,4.983872,60.819235,0.003297
16:00:48.861,5.051408,60.481556,0.002311
16:00:48.862,5.000756,60.802351,0.003297
16:00:48.863,4.983872,60.836119,0.002969
16:00:48.864,5.01764,60.582859,0.001982
16:00:48.865,5.051408,60.684163,0.003297
16:00:48.866,5.000756,60.920539,0.002311
16:00:48.867,4.950104,60.768583,0.004284
16:00:48.868,5.000756,60.633511,0.001653
16:00:48.869,4.983872,60.582859,0.002969
16:00:48.870,4.966988,60.869887,0.002969
16:00:48.871,4.899452,60.751699,0.001325
16:00:48.872,4.8488,60.701047,0.002311
16:00:48.873,4.865684,60.667279,0.001653
16:00:48.874,4.747496,60.717931,0.003297
16:00:48.875,4.696844,60.667279,0.002311
16:00:48.876,4.781264,60.549092,0.001653
16:00:48.877,4.646192,60.532208,0.003626
16:00:48.878,4.67996,60.599743,0.002311
16:00:48.879,4.67996,60.751699,0.002969
16:00:48.880,4.730612,60.582859,0.001325
16:00:48.881,4.67996,60.565975,0.003626
16:00:49.072,4.409816,58.523013,0.001982
16:00:49.073,4.376048,58.472361,0.003297
16:00:49.074,4.443584,58.539897,0.003297
16:00:49.075,4.443584,58.438593,0.00264
16:00:49.076,4.359164,58.438593,0.001653
16:00:49.077,4.409816,58.354173,0.001982
16:00:49.078,4.376048,58.455477,0.001653
16:00:49.079,4.4267,58.438593,0.002311
16:00:49.080,4.376048,58.387941,0.002311
16:00:49.081,4.376048,58.573665,0.00264
16:00:49.082,4.477352,58.472361,0.000996
16:00:49.083,4.443584,58.438593,0.001982
16:00:49.084,4.4267,58.337289,0.001982
16:00:49.085,4.544888,58.286637,0.00264
16:00:49.086,4.51112,58.421709,0.003297
16:00:49.087,4.494236,58.421709,0.002311
16:00:49.088,4.477352,58.337289,0.00264
16:00:49.089,4.528004,58.202217,0.00264
16:00:49.090,4.477352,58.286637,0.00264
16:00:49.091,4.460468,58.303521,0.001982
16:00:49.092,4.460468,58.219101,0.003297
16:00:49.093,4.409816,58.067145,0.002311
16:00:49.094,4.443584,58.185333,0.002969
16:00:49.095,4.460468,58.202217,0.002969
16:00:49.096,4.4267,58.219101,0.002311
16:00:49.097,4.494236,58.117797,0.001325
16:00:49.098,4.477352,57.965841,0.002969
16:00:49.099,4.443584,58.202217,0.002969
16:00:49.100,4.460468,58.219101,0.001653
16:00:49.101,4.477352,58.067145,0.001982
16:00:49.102,4.477352,58.067145,0.00264
16:00:49.103,4.477352,58.235985,0.001982
16:00:49.104,4.561772,58.168449,0.001653
16:00:49.105,4.460468,58.084029,0.00264
16:00:49.106,4.544888,58.050261,0.002311
16:00:49.107,4.409816,58.151565,0.002311
16:00:49.108,4.528004,58.117797,0.002311
16:00:49.109,4.460468,57.932073,0.002969
16:00:49.110,4.477352,57.932073,0.002311
16:00:49.111,4.376048,57.898305,0.001653
16:00:49.112,4.443584,57.965841,0.002311
16:00:49.113,4.392932,57.881421,0.001982
16:00:49.114,4.4267,57.847653,0.001653
16:00:49.115,4.325396,58.016493,0.003297
16:00:49.116,4.308512,57.965841,0.004284
16:00:49.117,4.376048,57.881421,0.00527
16:00:49.118,4.409816,57.847653,0.003955
16:00:49.119,4.34228,57.898305,0.001982
16:00:49.120,4.291628,57.948957,0.003297
16:00:49.121,4.4267,57.729465,0.002311
16:00:49.122,4.34228,57.830769,0.001982
16:00:49.123,4.376048,57.982725,0.001653
16:00:49.124,4.477352,57.965841,0.001982
16:00:49.125,4.460468,57.780117,0.002969
16:00:49.126,4.544888,57.780117,0.00264
16:00:49.127,4.494236,57.881421,0.00264
16:00:49.128,4.443584,57.932073,0.001653
16:00:49.129,4.477352,57.678813,0.00264
16:00:49.130,4.460468,57.763233,0.001325
16:00:49.131,4.443584,57.881421,0.000667
16:00:49.132,4.409816,57.797001,0.001982
16:00:49.133,4.443584,57.712581,0.001325
16:00:49.134,4.4267,57.729465,0.001653
16:00:49.135,4.4267,57.763233,0.001982
16:00:49.136,4.4267,57.797001,0.001653
16:00:49.137,4.4267,57.830769,0.002311
16:00:49.138,4.4267,57.678813,0.000996
16:00:49.139,4.34228,57.797001,0.003297
16:00:49.140,4.409816,57.678813,0.00264
16:00:49.141,4.443584,57.560625,0.003297
16:00:49.142,4.409816,57.628161,0.001982
16:00:49.143,4.409816,57.729465,0.003297
16:00:49.144,4.4267,57.746349,0.000996
16:00:49.145,4.4267,57.780117,0.001653
16:00:49.146,4.578656,56.935918,0.004612
16:00:49.147,4.4267,57.763233,0.002311
16:00:49.148,4.443584,57.678813,0.002311
16:00:49.149,4.443584,57.560625,0.003626
16:00:49.150,4.325396,57.526857,0.001653
16:00:49.151,4.308512,57.611277,0.001325
16:00:49.152,4.34228,57.577509,0.001982
16:00:49.153,4.409816,57.391786,0.003955
16:00:49.154,4.359164,57.425554,0.002311
16:00:49.155,4.34228,57.594393,0.00264
16:00:49.156,4.392932,57.543741,0.003297
16:00:49.157,4.274744,57.425554,0.001982
16:00:49.158,4.325396,57.40867,0.000996
16:00:49.159,4.308512,57.509973,0.002311
16:00:49.160,4.291628,57.543741,0.00264
16:00:49.161,4.376048,57.425554,0.001653
16:00:49.162,4.376048,57.341134,0.002969
16:00:49.163,4.392932,57.40867,0.004284
16:00:49.164,4.4267,57.543741,0.001653
16:00:49.165,4.376048,57.560625,0.002969
16:00:49.166,4.4267,57.358018,0.001982
16:00:49.167,4.392932,57.543741,0.003297
16:00:49.168,4.477352,57.476206,0.002311
16:00:49.169,4.460468,57.425554,0.002969
16:00:49.170,4.443584,57.189178,0.00264
16:00:49.171,4.409816,57.391786,0.001982
16:00:49.355,70.898976,56.22679,6.175165
16:00:49.356,62.642706,56.041066,6.170562
16:00:49.357,55.669619,56.074834,6.161356
16:00:49.358,52.411009,56.091718,6.157739
16:00:49.359,50.283626,55.939762,6.159383
16:00:49.360,47.463999,55.787807,6.16004
16:00:49.361,46.299004,55.720271,6.175165
16:00:49.362,46.906828,55.872227,6.179768
16:00:49.363,49.186166,55.737155,6.180097
16:00:49.364,52.191517,55.669619,6.177795
16:00:49.365,55.568315,55.618967,6.17385
16:00:49.366,60.228296,55.855343,6.17385
16:00:49.367,64.955812,55.889111,6.174507
16:00:49.368,68.704058,55.855343,6.169575
16:00:49.369,72.047087,55.872227,6.159712
16:00:49.370,74.562801,56.091718,6.155766
16:00:49.371,75.356348,56.193022,6.162671
16:00:49.372,75.32258,56.14237,6.174507
16:00:49.373,75.643376,56.328094,6.181083
16:00:49.374,75.727796,56.665774,6.185029
16:00:49.375,75.136857,56.851498,6.183385
16:00:49.376,73.870558,56.81773,6.181083
16:00:49.377,72.519839,56.834614,6.180426
16:00:49.378,71.0847,56.885266,6.175823
16:00:49.379,69.531373,57.172294,6.162671
16:00:49.380,67.792322,57.037222,6.156752
16:00:49.381,66.745515,57.087874,6.155437
16:00:49.382,66.492255,57.121642,6.15478
16:00:49.383,67.083195,57.23983,6.152807
16:00:49.384,68.062466,57.172294,6.16826
16:00:49.385,69.531373,57.222946,6.171877
16:00:49.386,71.050932,57.358018,6.171877
16:00:49.387,72.621143,57.459322,6.16826
16:00:49.388,74.461497,57.695697,6.166616
16:00:49.389,76.977211,57.746349,6.166288
16:00:49.390,79.999444,58.202217,6.164972
16:00:49.391,82.31255,58.337289,6.163986
16:00:49.392,83.950297,58.371057,6.163328
16:00:49.393,85.301016,58.489245,6.166945
16:00:49.394,86.280287,58.742505,6.160369
16:00:49.395,86.212751,58.793157,6.150834
16:00:49.396,85.452971,58.911345,6.151492
16:00:49.397,84.119137,59.029533,6.153136
16:00:49.398,82.56581,59.249024,6.15478
16:00:49.399,80.40466,59.56982,6.173521
16:00:49.400,77.720106,59.671124,6.177138
16:00:49.401,74.951133,60.07634,6.175165
16:00:49.402,72.266579,60.481556,6.173521
16:00:49.403,70.088545,60.886771,6.173192
16:00:49.404,68.552102,61.427059,6.171219
16:00:49.405,68.146886,62.203722,6.159054
16:00:49.406,68.83913,63.199878,1.172506
16:00:49.407,70.392456,64.398641,0.94695
16:00:49.408,72.671795,65.057116,0.750986
16:00:49.409,75.525188,65.597404,0.510963
16:00:49.410,77.939598,65.884432,0.384375
16:00:49.411,79.172129,65.715592,0.222606
16:00:49.412,79.98256,65.732476,0.081223
16:00:49.413,79.695533,66.137692,0.001653
16:00:49.414,78.49677,67.522179,0.006256
16:00:49.415,76.453808,68.41703,0.022368
16:00:49.416,73.701718,68.535218,0.011846
16:00:49.417,70.611948,67.724786,0.002311
16:00:49.418,68.704058,66.981891,0.002311
16:00:49.419,67.792322,66.036388,0.003626
16:00:49.420,66.745515,65.512984,0.001653
16:00:49.421,64.922044,65.83378,0.002311
16:00:49.422,62.524518,66.728631,0.002311
16:00:49.423,59.9075,67.724786,0.002311
16:00:49.424,57.307366,68.197538,0.002969
16:00:49.425,55.028027,68.16377,0.003297
16:00:49.426,52.731804,67.809206,0.001982
16:00:49.427,51.009637,67.353339,0.003955
16:00:49.428,50.368046,67.403991,0.001653
16:00:49.429,49.658918,67.488411,0.002311
16:00:49.430,49.658918,68.518334,0.003626
16:00:49.431,49.844642,69.801517,0.001982
16:00:49.432,49.304354,70.713252,0.001653
16:00:49.433,48.780951,70.763904,0.001982
16:00:49.434,48.527691,70.763904,0.002311
16:00:49.435,48.054939,70.223617,0.005599
16:00:49.436,47.869215,69.632677,0.00264
16:00:49.437,47.328928,69.514489,0.002311
16:00:49.438,46.889944,70.156081,0.00264
16:00:49.439,45.809368,70.865208,0.003297
16:00:49.440,44.391113,71.135352,0.003955
16:00:49.441,42.567642,70.949628,0.003955
16:00:49.442,40.575331,70.713252,0.003297
16:00:49.443,38.515484,69.818401,0.003955
16:00:49.444,36.438753,69.176809,0.003297
16:00:49.445,34.936078,68.872898,0.002311
16:00:49.446,34.091878,69.278113,0.00264
16:00:49.447,33.754198,69.598909,0.003626
16:00:49.448,33.855502,69.953473,0.003297
16:00:49.449,33.939922,69.801517,0.001982
16:00:49.450,33.990574,69.767749,0.001653
16:00:49.451,34.05811,69.565141,0.002969
16:00:49.452,34.108762,69.463837,0.001982
16:00:49.453,33.88927,69.531373,0.003955
16:00:49.454,33.38275,69.970357,0.00264
16:00:49.644,8.495743,64.432409,0.002311
16:00:49.645,8.310019,64.432409,0.002311
16:00:49.646,8.107411,64.162265,0.001982
16:00:49.647,7.871035,64.314221,0.002311
16:00:49.648,7.685311,64.331105,0.00264
16:00:49.649,7.415167,64.280453,0.002311
16:00:49.650,7.246327,64.077845,0.002311
16:00:49.651,7.026835,64.027193,0.002969
16:00:49.652,6.891763,64.010309,0.00264
16:00:49.653,6.706039,63.942773,0.002969
16:00:49.654,6.587851,63.858353,0.002969
16:00:49.655,6.503432,63.892121,0.00264
16:00:49.656,6.419012,63.807701,0.001325
16:00:49.657,6.385244,63.773933,0.00264
16:00:49.658,6.435896,63.537557,0.002311
16:00:49.659,6.520316,63.689513,0.002969
16:00:49.660,6.587851,63.672629,0.001982
16:00:49.661,6.706039,63.571325,0.00264
16:00:49.662,6.874879,63.453138,0.002311
16:00:49.663,7.077487,63.520673,0.001653
16:00:49.664,7.246327,63.503789,0.001982
16:00:49.665,7.448935,63.470022,0.002969
16:00:49.666,7.567123,63.351834,0.00264
16:00:49.667,7.735963,63.605093,0.001982
16:00:49.668,7.921687,63.520673,0.001653
16:00:49.669,8.073643,63.436254,0.00264
16:00:49.670,8.124295,63.520673,0.002311
16:00:49.671,8.158063,63.385602,0.00264
16:00:49.672,8.174947,63.301182,0.002311
16:00:49.673,8.174947,63.267414,0.002311
16:00:49.674,8.174947,63.098574,0.001982
16:00:49.675,8.090527,63.132342,0.002311
16:00:49.676,7.972339,63.064806,0.00264
16:00:49.677,7.938571,63.014154,0.001325
16:00:49.678,7.786615,63.098574,0.001982
16:00:49.679,7.651543,62.980386,0.001325
16:00:49.680,7.516471,62.929734,0.001653
16:00:49.681,7.296979,62.929734,0.001982
16:00:49.682,7.195675,62.777778,0.002969
16:00:49.683,7.094371,62.862198,0.001325
16:00:49.684,6.925531,62.929734,0.00264
16:00:49.685,6.857995,62.99727,0.001982
16:00:49.686,6.790459,62.777778,0.001982
16:00:49.687,6.739807,62.862198,0.002969
16:00:49.688,6.621619,62.862198,0.001982
16:00:49.689,6.570967,62.794662,0.003626
16:00:49.690,6.554084,62.676474,0.00264
16:00:49.691,6.587851,62.592054,0.003955
16:00:49.692,6.655387,62.676474,0.001982
16:00:49.693,6.739807,62.74401,0.003626
16:00:49.694,6.841111,62.524518,0.00264
16:00:49.695,6.891763,62.558286,0.003955
16:00:49.696,6.976183,62.625822,0.001653
16:00:49.697,7.195675,62.608938,0.003955
16:00:49.698,7.296979,62.473866,0.001653
16:00:49.699,7.432051,62.592054,0.004284
16:00:49.700,7.533355,62.625822,0.002311
16:00:49.701,7.702195,62.57517,0.002311
16:00:49.702,7.752847,62.456982,0.001653
16:00:49.703,7.854151,62.456982,0.002311
16:00:49.704,7.921687,62.676474,0.002969
16:00:49.705,7.972339,62.676474,0.00264
16:00:49.706,8.056759,62.524518,0.003626
16:00:49.707,7.972339,62.524518,0.001325
16:00:49.708,7.921687,62.693358,0.00264
16:00:49.709,7.887919,62.65959,0.000996
16:00:49.710,7.735963,62.558286,0.003297
16:00:49.711,7.617775,62.541402,0.001653
16:00:49.712,7.550239,62.625822,0.003297
16:00:49.713,7.330747,62.541402,0.000667
16:00:49.714,7.229443,62.625822,0.002311
16:00:49.715,7.128139,62.541402,0.000667
16:00:49.716,7.009951,62.524518,0.00264
16:00:49.717,6.874879,62.693358,0.001653
16:00:49.718,6.722923,62.760894,0.003626
16:00:49.719,6.706039,62.74401,0.001982
16:00:49.720,6.604735,62.676474,0.003297
16:00:49.721,6.621619,62.625822,0.001325
16:00:49.722,6.621619,62.65959,0.00264
16:00:49.723,6.604735,62.625822,0.00264
16:00:49.724,6.570967,62.710242,0.002969
16:00:49.725,6.604735,62.693358,0.00264
16:00:49.726,6.638503,62.49075,0.003955
16:00:49.727,6.672271,62.625822,0.000667
16:00:49.728,6.722923,62.57517,0.00264
16:00:49.729,6.841111,62.65959,0.00264
16:00:49.730,6.807343,62.49075,0.003955
16:00:49.731,6.908647,62.440098,0.003955
16:00:49.732,6.976183,62.558286,0.003955
16:00:49.733,6.959299,62.676474,0.004284
16:00:49.734,7.094371,62.541402,0.003297
16:00:49.735,7.161907,62.507634,0.003297
16:00:49.736,7.195675,62.65959,0.003955
16:00:49.737,7.347631,62.65959,0.003626
16:00:49.738,7.296979,62.524518,0.003626
16:00:49.739,7.448935,62.49075,0.003297
16:00:49.740,7.398283,62.608938,0.00264
16:00:49.741,7.415167,62.74401,0.003626
16:00:49.742,7.448935,62.608938,0.00264
16:00:49.743,7.432051,62.541402,0.003297
16:00:49.936,6.081332,60.059456,0.001982
16:00:49.937,6.1151,60.16076,0.002311
16:00:49.938,6.165752,60.16076,0.002311
16:00:49.939,6.098216,60.042572,0.002311
16:00:49.940,6.182636,60.025688,0.00264
16:00:49.941,6.19952,60.211412,0.002311
16:00:49.942,6.216404,60.110108,0.002311
16:00:49.943,6.19952,60.008804,0.00264
16:00:49.944,6.19952,60.025688,0.002311
16:00:49.945,6.216404,60.008804,0.001982
16:00:49.946,6.233288,60.110108,0.003297
16:00:49.947,6.148868,60.143876,0.002311
16:00:49.948,6.148868,60.194528,0.002311
16:00:49.949,6.148868,60.008804,0.002311
16:00:49.950,6.131984,59.975036,0.002969
16:00:49.951,6.098216,60.025688,0.001982
16:00:49.952,6.047564,60.059456,0.00264
16:00:49.953,6.013796,60.025688,0.00264
